Record Length,2.500000e+03,,  -0.000000125000,   1.14400,
Sample Interval,1.000000e-10,,  -0.000000124900,   1.14400,
Trigger Point,1.250000000000e+03,,  -0.000000124800,   1.14400,
,,,  -0.000000124700,   1.14400,
,,,  -0.000000124600,   1.14400,
,,,  -0.000000124500,   1.14400,
Source,CH1,,  -0.000000124400,   1.13600,
Vertical Units,V,,  -0.000000124300,   1.13600,
Vertical Scale,2.000000e-01,,  -0.000000124200,   1.14400,
Vertical Offset,-1.192000e+00,,  -0.000000124100,   1.14400,
Horizontal Units,s,,  -0.000000124000,   1.14400,
Horizontal Scale,2.500000e-08,,  -0.000000123900,   1.14400,
Pt Fmt,Y,,  -0.000000123800,   1.14400,
Yzero,0.000000e+00,,  -0.000000123700,   1.15200,
Probe Atten,1.000000e+01,,  -0.000000123600,   1.15200,
Firmware Version,FV:v6.08,,  -0.000000123500,   1.14400,
,,,-00.000000123400,   1.14400,
,,,-00.000000123300,   1.14400,
,,,-00.000000123200,   1.13600,
,,,-00.000000123100,   1.13600,
,,,-00.000000123000,   1.12800,
,,,-00.000000122900,   1.12000,
,,,-00.000000122800,   1.12000,
,,,-00.000000122700,   1.11200,
,,,-00.000000122600,   1.11200,
,,,-00.000000122500,   1.10400,
,,,-00.000000122400,   1.09600,
,,,-00.000000122300,   1.09600,
,,,-00.000000122200,   1.08800,
,,,-00.000000122100,   1.08800,
,,,-00.000000122000,   1.08000,
,,,-00.000000121900,   1.07200,
,,,-00.000000121800,   1.06400,
,,,-00.000000121700,   1.06400,
,,,-00.000000121600,   1.06400,
,,,-00.000000121500,   1.06400,
,,,-00.000000121400,   1.06400,
,,,-00.000000121300,   1.06400,
,,,-00.000000121200,   1.07200,
,,,-00.000000121100,   1.08000,
,,,-00.000000121000,   1.08000,
,,,-00.000000120900,   1.08800,
,,,-00.000000120800,   1.09600,
,,,-00.000000120700,   1.10400,
,,,-00.000000120600,   1.11200,
,,,-00.000000120500,   1.11200,
,,,-00.000000120400,   1.12000,
,,,-00.000000120300,   1.12800,
,,,-00.000000120200,   1.13600,
,,,-00.000000120100,   1.15200,
,,,-00.000000120000,   1.16800,
,,,-00.000000119900,   1.18400,
,,,-00.000000119800,   1.20000,
,,,-00.000000119700,   1.21600,
,,,-00.000000119600,   1.24000,
,,,-00.000000119500,   1.25600,
,,,-00.000000119400,   1.26400,
,,,-00.000000119300,   1.28000,
,,,-00.000000119200,   1.29600,
,,,-00.000000119100,   1.31200,
,,,-00.000000119000,   1.32000,
,,,-00.000000118900,   1.33600,
,,,-00.000000118800,   1.35200,
,,,-00.000000118700,   1.36000,
,,,-00.000000118600,   1.37600,
,,,-00.000000118500,   1.38400,
,,,-00.000000118400,   1.40000,
,,,-00.000000118300,   1.40800,
,,,-00.000000118200,   1.41600,
,,,-00.000000118100,   1.43200,
,,,-00.000000118000,   1.44000,
,,,-00.000000117900,   1.44800,
,,,-00.000000117800,   1.45600,
,,,-00.000000117700,   1.46400,
,,,-00.000000117600,   1.47200,
,,,-00.000000117500,   1.47200,
,,,-00.000000117400,   1.48000,
,,,-00.000000117300,   1.48000,
,,,-00.000000117200,   1.48800,
,,,-00.000000117100,   1.48800,
,,,-00.000000117000,   1.48000,
,,,-00.000000116900,   1.48000,
,,,-00.000000116800,   1.47200,
,,,-00.000000116700,   1.46400,
,,,-00.000000116600,   1.45600,
,,,-00.000000116500,   1.44000,
,,,-00.000000116400,   1.43200,
,,,-00.000000116300,   1.42400,
,,,-00.000000116200,   1.40800,
,,,-00.000000116100,   1.40000,
,,,-00.000000116000,   1.38400,
,,,-00.000000115900,   1.37600,
,,,-00.000000115800,   1.36000,
,,,-00.000000115700,   1.34400,
,,,-00.000000115600,   1.33600,
,,,-00.000000115500,   1.32000,
,,,-00.000000115400,   1.30400,
,,,-00.000000115300,   1.29600,
,,,-00.000000115200,   1.28000,
,,,-00.000000115100,   1.27200,
,,,-00.000000115000,   1.25600,
,,,-00.000000114900,   1.24800,
,,,-00.000000114800,   1.24000,
,,,-00.000000114700,   1.23200,
,,,-00.000000114600,   1.22400,
,,,-00.000000114500,   1.21600,
,,,-00.000000114400,   1.20000,
,,,-00.000000114300,   1.19200,
,,,-00.000000114200,   1.18400,
,,,-00.000000114100,   1.18400,
,,,-00.000000114000,   1.17600,
,,,-00.000000113900,   1.16800,
,,,-00.000000113800,   1.16800,
,,,-00.000000113700,   1.16000,
,,,-00.000000113600,   1.16000,
,,,-00.000000113500,   1.15200,
,,,-00.000000113400,   1.15200,
,,,-00.000000113300,   1.14400,
,,,-00.000000113200,   1.14400,
,,,-00.000000113100,   1.14400,
,,,-00.000000113000,   1.14400,
,,,-00.000000112900,   1.13600,
,,,-00.000000112800,   1.14400,
,,,-00.000000112700,   1.14400,
,,,-00.000000112600,   1.14400,
,,,-00.000000112500,   1.14400,
,,,-00.000000112400,   1.14400,
,,,-00.000000112300,   1.14400,
,,,-00.000000112200,   1.14400,
,,,-00.000000112100,   1.14400,
,,,-00.000000112000,   1.14400,
,,,-00.000000111900,   1.14400,
,,,-00.000000111800,   1.14400,
,,,-00.000000111700,   1.14400,
,,,-00.000000111600,   1.14400,
,,,-00.000000111500,   1.13600,
,,,-00.000000111400,   1.13600,
,,,-00.000000111300,   1.12800,
,,,-00.000000111200,   1.12000,
,,,-00.000000111100,   1.12000,
,,,-00.000000111000,   1.11200,
,,,-00.000000110900,   1.11200,
,,,-00.000000110800,   1.10400,
,,,-00.000000110700,   1.10400,
,,,-00.000000110600,   1.10400,
,,,-00.000000110500,   1.09600,
,,,-00.000000110400,   1.09600,
,,,-00.000000110300,   1.08800,
,,,-00.000000110200,   1.08800,
,,,-00.000000110100,   1.08800,
,,,-00.000000110000,   1.08000,
,,,-00.000000109900,   1.08000,
,,,-00.000000109800,   1.08000,
,,,-00.000000109700,   1.08000,
,,,-00.000000109600,   1.08000,
,,,-00.000000109500,   1.08000,
,,,-00.000000109400,   1.08000,
,,,-00.000000109300,   1.08000,
,,,-00.000000109200,   1.08800,
,,,-00.000000109100,   1.09600,
,,,-00.000000109000,   1.09600,
,,,-00.000000108900,   1.10400,
,,,-00.000000108800,   1.11200,
