Model,MSO3054
Firmware Version,2.31

Waveform Type,Analog
Point Format,Y
Horizontal Units,s
Horizontal Scale,4e-06
Horizontal Delay,0
Sample Interval,4e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Vertical Position,0
Label,
TIME,CH1
-1.0320e-05,-0.0504
-1.0316e-05,-0.0152
-1.0312e-05,0.072
-1.0308e-05,-0.0536
-1.0304e-05,-0.0096
-1.0300e-05,0.0688
-1.0296e-05,-0.0632
-1.0292e-05,0.0024
-1.0288e-05,0.0584
-1.0284e-05,-0.068
-1.0280e-05,0.0144
-1.0276e-05,0.0528
-1.0272e-05,-0.072
-1.0268e-05,0.0264
-1.0264e-05,0.0456
-1.0260e-05,-0.0736
-1.0256e-05,0.036
-1.0252e-05,0.0336
-1.0248e-05,-0.0696
-1.0244e-05,0.0448
-1.0240e-05,0.0232
-1.0236e-05,-0.0704
-1.0232e-05,0.0568
-1.0228e-05,0.0144
-1.0224e-05,-0.0656
-1.0220e-05,0.0608
-1.0216e-05,0.0072
-1.0212e-05,-0.0616
-1.0208e-05,0.0656
-1.0204e-05,-0.0072
-1.0200e-05,-0.0584
-1.0196e-05,0.0736
-1.0192e-05,-0.0176
-1.0188e-05,-0.0496
-1.0184e-05,0.072
-1.0180e-05,-0.0272
-1.0176e-05,-0.0384
-1.0172e-05,0.0736
-1.0168e-05,-0.04
-1.0164e-05,-0.0296
-1.0160e-05,0.076
-1.0156e-05,-0.0496
-1.0152e-05,-0.0176
-1.0148e-05,0.0696
-1.0144e-05,-0.056
-1.0140e-05,-0.0112
-1.0136e-05,0.068
-1.0132e-05,-0.0624
-1.0128e-05,0.0024
-1.0124e-05,0.0624
-1.0120e-05,-0.0688
-1.0116e-05,0.0128
-1.0112e-05,0.052
-1.0108e-05,-0.072
-1.0104e-05,0.0248
-1.0100e-05,0.0472
-1.0096e-05,-0.0736
-1.0092e-05,0.0368
-1.0088e-05,0.0352
-1.0084e-05,-0.0736
-1.0080e-05,0.0432
-1.0076e-05,0.0272
-1.0072e-05,-0.0696
-1.0068e-05,0.052
-1.0064e-05,0.0176
-1.0060e-05,-0.068
-1.0056e-05,0.06
-1.0052e-05,0.0048
-1.0048e-05,-0.064
-1.0044e-05,0.0688
-1.0040e-05,-0.0048
-1.0036e-05,-0.0568
-1.0032e-05,0.0736
-1.0028e-05,-0.016
-1.0024e-05,-0.052
-1.0020e-05,0.0728
-1.0016e-05,-0.0248
-1.0012e-05,-0.0408
-1.0008e-05,0.0752
-1.0004e-05,-0.0376
-1.0000e-05,-0.0344
-9.9960e-06,0.0744
-9.9920e-06,-0.0472
-9.9880e-06,-0.0224
-9.9840e-06,0.0736
-9.9800e-06,-0.0552
-9.9760e-06,-0.0104
-9.9720e-06,0.0656
-9.9680e-06,-0.0616
-9.9640e-06,0.0016
-9.9600e-06,0.064
-9.9560e-06,-0.0664
-9.9520e-06,0.0136
-9.9480e-06,0.056
-9.9440e-06,-0.072
-9.9400e-06,0.0256
-9.9360e-06,0.0472
-9.9320e-06,-0.0704
-9.9280e-06,0.0328
-9.9240e-06,0.0368
-9.9200e-06,-0.0744
-9.9160e-06,0.0448
-9.9120e-06,0.0272
-9.9080e-06,-0.076
-9.9040e-06,0.0544
-9.9000e-06,0.0176
-9.8960e-06,-0.068
-9.8920e-06,0.0592
-9.8880e-06,0.008
-9.8840e-06,-0.068
-9.8800e-06,0.0648
-9.8760e-06,-0.0056
-9.8720e-06,-0.0576
-9.8680e-06,0.0712
-9.8640e-06,-0.0144
-9.8600e-06,-0.0504
-9.8560e-06,0.0728
-9.8520e-06,-0.0256
-9.8480e-06,-0.0424
-9.8440e-06,0.0752
-9.8400e-06,-0.0352
-9.8360e-06,-0.0312
-9.8320e-06,0.0744
-9.8280e-06,-0.044
-9.8240e-06,-0.02
-9.8200e-06,0.0712
-9.8160e-06,-0.0536
-9.8120e-06,-0.0136
-9.8080e-06,0.0672
-9.8040e-06,-0.06
-9.8000e-06,-0.0024
-9.7960e-06,0.064
-9.7920e-06,-0.0672
-9.7880e-06,0.0088
-9.7840e-06,0.0576
-9.7800e-06,-0.068
-9.7760e-06,0.0208
-9.7720e-06,0.0512
-9.7680e-06,-0.0728
-9.7640e-06,0.0312
-9.7600e-06,0.0392
-9.7560e-06,-0.0752
-9.7520e-06,0.0408
-9.7480e-06,0.0288
-9.7440e-06,-0.0736
-9.7400e-06,0.052
-9.7360e-06,0.0184
-9.7320e-06,-0.0696
-9.7280e-06,0.06
-9.7240e-06,0.008
-9.7200e-06,-0.0664
-9.7160e-06,0.0648
-9.7120e-06,-0.0056
-9.7080e-06,-0.06
-9.7040e-06,0.0672
-9.7000e-06,-0.0112
-9.6960e-06,-0.052
-9.6920e-06,0.0736
-9.6880e-06,-0.0208
-9.6840e-06,-0.0448
-9.6800e-06,0.0744
-9.6760e-06,-0.036
-9.6720e-06,-0.0352
-9.6680e-06,0.0744
-9.6640e-06,-0.044
-9.6600e-06,-0.024
-9.6560e-06,0.072
-9.6520e-06,-0.0528
-9.6480e-06,-0.0136
-9.6440e-06,0.0704
-9.6400e-06,-0.06
-9.6360e-06,-0.0016
-9.6320e-06,0.064
-9.6280e-06,-0.0672
-9.6240e-06,0.0064
-9.6200e-06,0.0584
-9.6160e-06,-0.0696
-9.6120e-06,0.0192
-9.6080e-06,0.0512
-9.6040e-06,-0.0728
-9.6000e-06,0.0304
-9.5960e-06,0.0424
-9.5920e-06,-0.0776
-9.5880e-06,0.0424
-9.5840e-06,0.0328
-9.5800e-06,-0.0712
-9.5760e-06,0.0512
-9.5720e-06,0.02
-9.5680e-06,-0.072
-9.5640e-06,0.0552
-9.5600e-06,0.0112
-9.5560e-06,-0.0648
-9.5520e-06,0.0616
-9.5480e-06,-0.0032
-9.5440e-06,-0.0608
-9.5400e-06,0.0672
-9.5360e-06,-0.012
-9.5320e-06,-0.0536
-9.5280e-06,0.0736
-9.5240e-06,-0.0232
-9.5200e-06,-0.0448
-9.5160e-06,0.0808
-9.5120e-06,-0.0328
-9.5080e-06,-0.0352
-9.5040e-06,0.0768
-9.5000e-06,-0.04
-9.4960e-06,-0.028
-9.4920e-06,0.0704
-9.4880e-06,-0.052
-9.4840e-06,-0.0152
-9.4800e-06,0.068
-9.4760e-06,-0.0568
-9.4720e-06,-0.0032
-9.4680e-06,0.0648
-9.4640e-06,-0.0648
-9.4600e-06,0.004
-9.4560e-06,0.0592
-9.4520e-06,-0.0712
-9.4480e-06,0.0176
-9.4440e-06,0.0528
-9.4400e-06,-0.0728
-9.4360e-06,0.028
-9.4320e-06,0.0408
-9.4280e-06,-0.0736
-9.4240e-06,0.0376
-9.4200e-06,0.0352
-9.4160e-06,-0.072
-9.4120e-06,0.0464
-9.4080e-06,0.0224
-9.4040e-06,-0.0728
-9.4000e-06,0.056
-9.3960e-06,0.0136
-9.3920e-06,-0.0696
-9.3880e-06,0.0608
-9.3840e-06,0.0024
-9.3800e-06,-0.0624
-9.3760e-06,0.0664
-9.3720e-06,-0.0096
-9.3680e-06,-0.0552
-9.3640e-06,0.0712
-9.3600e-06,-0.0192
-9.3560e-06,-0.0448
-9.3520e-06,0.0712
-9.3480e-06,-0.0312
-9.3440e-06,-0.04
-9.3400e-06,0.0784
-9.3360e-06,-0.04
-9.3320e-06,-0.0256
-9.3280e-06,0.0712
-9.3240e-06,-0.0512
-9.3200e-06,-0.0176
-9.3160e-06,0.0704
-9.3120e-06,-0.0568
-9.3080e-06,-0.0096
-9.3040e-06,0.0664
-9.3000e-06,-0.0656
-9.2960e-06,0.0088
-9.2920e-06,0.06
-9.2880e-06,-0.0672
-9.2840e-06,0.0168
-9.2800e-06,0.052
-9.2760e-06,-0.0712
-9.2720e-06,0.0264
-9.2680e-06,0.0424
-9.2640e-06,-0.0744
-9.2600e-06,0.0368
-9.2560e-06,0.032
-9.2520e-06,-0.0736
-9.2480e-06,0.0448
-9.2440e-06,0.0272
-9.2400e-06,-0.0696
-9.2360e-06,0.056
-9.2320e-06,0.0128
-9.2280e-06,-0.0672
-9.2240e-06,0.0584
-9.2200e-06,0.0048
-9.2160e-06,-0.0648
-9.2120e-06,0.0648
-9.2080e-06,-0.0072
-9.2040e-06,-0.056
-9.2000e-06,0.0736
-9.1960e-06,-0.0184
-9.1920e-06,-0.052
-9.1880e-06,0.0696
-9.1840e-06,-0.0296
-9.1800e-06,-0.0384
-9.1760e-06,0.0768
-9.1720e-06,-0.0368
-9.1680e-06,-0.0272
-9.1640e-06,0.0744
-9.1600e-06,-0.0504
-9.1560e-06,-0.0208
-9.1520e-06,0.0712
-9.1480e-06,-0.0576
-9.1440e-06,-0.008
-9.1400e-06,0.0656
-9.1360e-06,-0.064
-9.1320e-06,0.0024
-9.1280e-06,0.0616
-9.1240e-06,-0.0656
-9.1200e-06,0.0152
-9.1160e-06,0.0536
-9.1120e-06,-0.0688
-9.1080e-06,0.0264
-9.1040e-06,0.0464
-9.1000e-06,-0.076
-9.0960e-06,0.0376
-9.0920e-06,0.0368
-9.0880e-06,-0.0728
-9.0840e-06,0.0464
-9.0800e-06,0.0264
-9.0760e-06,-0.0728
-9.0720e-06,0.0544
-9.0680e-06,0.016
-9.0640e-06,-0.0704
-9.0600e-06,0.0616
-9.0560e-06,0.0032
-9.0520e-06,-0.0656
-9.0480e-06,0.0648
-9.0440e-06,-0.0048
-9.0400e-06,-0.056
-9.0360e-06,0.0688
-9.0320e-06,-0.0176
-9.0280e-06,-0.048
-9.0240e-06,0.0704
-9.0200e-06,-0.0296
-9.0160e-06,-0.04
-9.0120e-06,0.0744
-9.0080e-06,-0.0392
-9.0040e-06,-0.0304
-9.0000e-06,0.076
-8.9960e-06,-0.0456
-8.9920e-06,-0.016
-8.9880e-06,0.072
-8.9840e-06,-0.056
-8.9800e-06,-0.0112
-8.9760e-06,0.0664
-8.9720e-06,-0.0624
-8.9680e-06,0.0016
-8.9640e-06,0.0616
-8.9600e-06,-0.0664
-8.9560e-06,0.0144
-8.9520e-06,0.0536
-8.9480e-06,-0.068
-8.9440e-06,0.0232
-8.9400e-06,0.0496
-8.9360e-06,-0.0704
-8.9320e-06,0.0328
-8.9280e-06,0.0368
-8.9240e-06,-0.0704
-8.9200e-06,0.0432
-8.9160e-06,0.024
-8.9120e-06,-0.0688
-8.9080e-06,0.052
-8.9040e-06,0.016
-8.9000e-06,-0.068
-8.8960e-06,0.0592
-8.8920e-06,0.008
-8.8880e-06,-0.0664
-8.8840e-06,0.0672
-8.8800e-06,-0.008
-8.8760e-06,-0.0592
-8.8720e-06,0.0696
-8.8680e-06,-0.0152
-8.8640e-06,-0.0512
-8.8600e-06,0.0752
-8.8560e-06,-0.0272
-8.8520e-06,-0.0416
-8.8480e-06,0.072
-8.8440e-06,-0.0376
-8.8400e-06,-0.0344
-8.8360e-06,0.0768
-8.8320e-06,-0.0448
-8.8280e-06,-0.0192
-8.8240e-06,0.0712
-8.8200e-06,-0.0544
-8.8160e-06,-0.0096
-8.8120e-06,0.0704
-8.8080e-06,-0.0608
-8.8040e-06,-0.0048
-8.8000e-06,0.0656
-8.7960e-06,-0.0672
-8.7920e-06,0.0096
-8.7880e-06,0.0552
-8.7840e-06,-0.0696
-8.7800e-06,0.0224
-8.7760e-06,0.0496
-8.7720e-06,-0.0752
-8.7680e-06,0.0344
-8.7640e-06,0.0368
-8.7600e-06,-0.0752
-8.7560e-06,0.0416
-8.7520e-06,0.0272
-8.7480e-06,-0.0712
-8.7440e-06,0.0504
-8.7400e-06,0.02
-8.7360e-06,-0.068
-8.7320e-06,0.0592
-8.7280e-06,0.012
-8.7240e-06,-0.0664
-8.7200e-06,0.0648
-8.7160e-06,-0.0024
-8.7120e-06,-0.0608
-8.7080e-06,0.0696
-8.7040e-06,-0.0152
-8.7000e-06,-0.0528
-8.6960e-06,0.0744
-8.6920e-06,-0.0232
-8.6880e-06,-0.0432
-8.6840e-06,0.0736
-8.6800e-06,-0.0344
-8.6760e-06,-0.0368
-8.6720e-06,0.0744
-8.6680e-06,-0.0448
-8.6640e-06,-0.0248
-8.6600e-06,0.0744
-8.6560e-06,-0.052
-8.6520e-06,-0.012
-8.6480e-06,0.068
-8.6440e-06,-0.0608
-8.6400e-06,-0.0016
-8.6360e-06,0.0648
-8.6320e-06,-0.064
-8.6280e-06,0.0096
-8.6240e-06,0.056
-8.6200e-06,-0.068
-8.6160e-06,0.02
-8.6120e-06,0.0504
-8.6080e-06,-0.0736
-8.6040e-06,0.0304
-8.6000e-06,0.0408
-8.5960e-06,-0.0752
-8.5920e-06,0.0416
-8.5880e-06,0.0312
-8.5840e-06,-0.072
-8.5800e-06,0.0504
-8.5760e-06,0.0208
-8.5720e-06,-0.0704
-8.5680e-06,0.0552
-8.5640e-06,0.0152
-8.5600e-06,-0.0656
-8.5560e-06,0.0656
-8.5520e-06,-0.0024
-8.5480e-06,-0.0592
-8.5440e-06,0.0688
-8.5400e-06,-0.0104
-8.5360e-06,-0.0536
-8.5320e-06,0.0696
-8.5280e-06,-0.0248
-8.5240e-06,-0.0464
-8.5200e-06,0.0736
-8.5160e-06,-0.0336
-8.5120e-06,-0.0352
-8.5080e-06,0.0736
-8.5040e-06,-0.044
-8.5000e-06,-0.0248
-8.4960e-06,0.072
-8.4920e-06,-0.0496
-8.4880e-06,-0.0152
-8.4840e-06,0.0688
-8.4800e-06,-0.0552
-8.4760e-06,-0.0032
-8.4720e-06,0.0672
-8.4680e-06,-0.0648
-8.4640e-06,0.0088
-8.4600e-06,0.06
-8.4560e-06,-0.0704
-8.4520e-06,0.0176
-8.4480e-06,0.0512
-8.4440e-06,-0.0728
-8.4400e-06,0.032
-8.4360e-06,0.0424
-8.4320e-06,-0.0752
-8.4280e-06,0.04
-8.4240e-06,0.0352
-8.4200e-06,-0.0736
-8.4160e-06,0.0512
-8.4120e-06,0.0216
-8.4080e-06,-0.0712
-8.4040e-06,0.06
-8.4000e-06,0.0136
-8.3960e-06,-0.0672
-8.3920e-06,0.0632
-8.3880e-06,0
-8.3840e-06,-0.06
-8.3800e-06,0.0672
-8.3760e-06,-0.0088
-8.3720e-06,-0.0552
-8.3680e-06,0.0712
-8.3640e-06,-0.0264
-8.3600e-06,-0.0488
-8.3560e-06,0.0752
-8.3520e-06,-0.0336
-8.3480e-06,-0.0376
-8.3440e-06,0.0776
-8.3400e-06,-0.0416
-8.3360e-06,-0.0296
-8.3320e-06,0.0744
-8.3280e-06,-0.0544
-8.3240e-06,-0.0144
-8.3200e-06,0.068
-8.3160e-06,-0.0552
-8.3120e-06,-0.0072
-8.3080e-06,0.0672
-8.3040e-06,-0.0656
-8.3000e-06,0.0056
-8.2960e-06,0.0608
-8.2920e-06,-0.0688
-8.2880e-06,0.0184
-8.2840e-06,0.0544
-8.2800e-06,-0.072
-8.2760e-06,0.0272
-8.2720e-06,0.0432
-8.2680e-06,-0.0728
-8.2640e-06,0.0384
-8.2600e-06,0.0336
-8.2560e-06,-0.072
-8.2520e-06,0.0504
-8.2480e-06,0.0224
-8.2440e-06,-0.0696
-8.2400e-06,0.056
-8.2360e-06,0.0144
-8.2320e-06,-0.0688
-8.2280e-06,0.064
-8.2240e-06,0.0048
-8.2200e-06,-0.0616
-8.2160e-06,0.0704
-8.2120e-06,-0.008
-8.2080e-06,-0.0568
-8.2040e-06,0.0736
-8.2000e-06,-0.0184
-8.1960e-06,-0.0472
-8.1920e-06,0.0728
-8.1880e-06,-0.0304
-8.1840e-06,-0.0368
-8.1800e-06,0.0744
-8.1760e-06,-0.0408
-8.1720e-06,-0.028
-8.1680e-06,0.072
-8.1640e-06,-0.0464
-8.1600e-06,-0.02
-8.1560e-06,0.0736
-8.1520e-06,-0.056
-8.1480e-06,-0.0088
-8.1440e-06,0.0656
-8.1400e-06,-0.0624
-8.1360e-06,0.0024
-8.1320e-06,0.06
-8.1280e-06,-0.0688
-8.1240e-06,0.0152
-8.1200e-06,0.0528
-8.1160e-06,-0.0704
-8.1120e-06,0.0256
-8.1080e-06,0.0432
-8.1040e-06,-0.0736
-8.1000e-06,0.0376
-8.0960e-06,0.0352
-8.0920e-06,-0.072
-8.0880e-06,0.0472
-8.0840e-06,0.0264
-8.0800e-06,-0.0728
-8.0760e-06,0.0552
-8.0720e-06,0.0136
-8.0680e-06,-0.0688
-8.0640e-06,0.0616
-8.0600e-06,0.0064
-8.0560e-06,-0.0632
-8.0520e-06,0.0648
-8.0480e-06,-0.0096
-8.0440e-06,-0.0568
-8.0400e-06,0.0712
-8.0360e-06,-0.0168
-8.0320e-06,-0.0464
-8.0280e-06,0.0744
-8.0240e-06,-0.0296
-8.0200e-06,-0.0392
-8.0160e-06,0.076
-8.0120e-06,-0.0376
-8.0080e-06,-0.032
-8.0040e-06,0.0728
-8.0000e-06,-0.0488
-7.9960e-06,-0.0184
-7.9920e-06,0.0736
-7.9880e-06,-0.056
-7.9840e-06,-0.008
-7.9800e-06,0.0696
-7.9760e-06,-0.0624
-7.9720e-06,0.0008
-7.9680e-06,0.0648
-7.9640e-06,-0.0688
-7.9600e-06,0.0144
-7.9560e-06,0.0552
-7.9520e-06,-0.0712
-7.9480e-06,0.0256
-7.9440e-06,0.0456
-7.9400e-06,-0.0744
-7.9360e-06,0.036
-7.9320e-06,0.0368
-7.9280e-06,-0.0752
-7.9240e-06,0.0448
-7.9200e-06,0.0264
-7.9160e-06,-0.0744
-7.9120e-06,0.0528
-7.9080e-06,0.016
-7.9040e-06,-0.068
-7.9000e-06,0.06
-7.8960e-06,0.004
-7.8920e-06,-0.0648
-7.8880e-06,0.0712
-7.8840e-06,-0.0064
-7.8800e-06,-0.0584
-7.8760e-06,0.0712
-7.8720e-06,-0.0176
-7.8680e-06,-0.0504
-7.8640e-06,0.0752
-7.8600e-06,-0.0264
-7.8560e-06,-0.04
-7.8520e-06,0.0768
-7.8480e-06,-0.0392
-7.8440e-06,-0.0312
-7.8400e-06,0.0712
-7.8360e-06,-0.048
-7.8320e-06,-0.0208
-7.8280e-06,0.0736
-7.8240e-06,-0.0496
-7.8200e-06,-0.0104
-7.8160e-06,0.0672
-7.8120e-06,-0.06
-7.8080e-06,0.0016
-7.8040e-06,0.0616
-7.8000e-06,-0.0664
-7.7960e-06,0.0128
-7.7920e-06,0.056
-7.7880e-06,-0.072
-7.7840e-06,0.0232
-7.7800e-06,0.048
-7.7760e-06,-0.0728
-7.7720e-06,0.0344
-7.7680e-06,0.0384
-7.7640e-06,-0.072
-7.7600e-06,0.0424
-7.7560e-06,0.0288
-7.7520e-06,-0.072
-7.7480e-06,0.052
-7.7440e-06,0.0176
-7.7400e-06,-0.072
-7.7360e-06,0.0608
-7.7320e-06,0.008
-7.7280e-06,-0.0664
-7.7240e-06,0.0648
-7.7200e-06,-0.0064
-7.7160e-06,-0.06
-7.7120e-06,0.0688
-7.7080e-06,-0.0136
-7.7040e-06,-0.0544
-7.7000e-06,0.0752
-7.6960e-06,-0.0256
-7.6920e-06,-0.0424
-7.6880e-06,0.0752
-7.6840e-06,-0.0352
-7.6800e-06,-0.032
-7.6760e-06,0.0736
-7.6720e-06,-0.0472
-7.6680e-06,-0.0216
-7.6640e-06,0.0768
-7.6600e-06,-0.0528
-7.6560e-06,-0.012
-7.6520e-06,0.0664
-7.6480e-06,-0.0592
-7.6440e-06,0
-7.6400e-06,0.0656
-7.6360e-06,-0.0648
-7.6320e-06,0.008
-7.6280e-06,0.0576
-7.6240e-06,-0.0712
-7.6200e-06,0.02
-7.6160e-06,0.0488
-7.6120e-06,-0.072
-7.6080e-06,0.0336
-7.6040e-06,0.04
-7.6000e-06,-0.0744
-7.5960e-06,0.0432
-7.5920e-06,0.0304
-7.5880e-06,-0.0696
-7.5840e-06,0.0488
-7.5800e-06,0.0232
-7.5760e-06,-0.0688
-7.5720e-06,0.0584
-7.5680e-06,0.008
-7.5640e-06,-0.0672
-7.5600e-06,0.0624
-7.5560e-06,-0.0008
-7.5520e-06,-0.0592
-7.5480e-06,0.0712
-7.5440e-06,-0.0136
-7.5400e-06,-0.0528
-7.5360e-06,0.0704
-7.5320e-06,-0.024
-7.5280e-06,-0.0456
-7.5240e-06,0.0768
-7.5200e-06,-0.0368
-7.5160e-06,-0.0328
-7.5120e-06,0.0752
-7.5080e-06,-0.0432
-7.5040e-06,-0.024
-7.5000e-06,0.0752
-7.4960e-06,-0.0512
-7.4920e-06,-0.0136
-7.4880e-06,0.0712
-7.4840e-06,-0.0608
-7.4800e-06,-0.0032
-7.4760e-06,0.0656
-7.4720e-06,-0.0664
-7.4680e-06,0.0056
-7.4640e-06,0.0552
-7.4600e-06,-0.0688
-7.4560e-06,0.0184
-7.4520e-06,0.0512
-7.4480e-06,-0.0728
-7.4440e-06,0.0344
-7.4400e-06,0.0416
-7.4360e-06,-0.0712
-7.4320e-06,0.04
-7.4280e-06,0.0296
-7.4240e-06,-0.0712
-7.4200e-06,0.0496
-7.4160e-06,0.0216
-7.4120e-06,-0.0712
-7.4080e-06,0.0592
-7.4040e-06,0.0088
-7.4000e-06,-0.0648
-7.3960e-06,0.0616
-7.3920e-06,-0.0008
-7.3880e-06,-0.0608
-7.3840e-06,0.0688
-7.3800e-06,-0.0104
-7.3760e-06,-0.052
-7.3720e-06,0.0704
-7.3680e-06,-0.0224
-7.3640e-06,-0.044
-7.3600e-06,0.0768
-7.3560e-06,-0.032
-7.3520e-06,-0.0352
-7.3480e-06,0.076
-7.3440e-06,-0.0424
-7.3400e-06,-0.0272
-7.3360e-06,0.0768
-7.3320e-06,-0.052
-7.3280e-06,-0.0144
-7.3240e-06,0.0672
-7.3200e-06,-0.0584
-7.3160e-06,-0.0048
-7.3120e-06,0.0664
-7.3080e-06,-0.0632
-7.3040e-06,0.0048
-7.3000e-06,0.0608
-7.2960e-06,-0.0688
-7.2920e-06,0.0144
-7.2880e-06,0.048
-7.2840e-06,-0.0736
-7.2800e-06,0.0304
-7.2760e-06,0.0424
-7.2720e-06,-0.0728
-7.2680e-06,0.0392
-7.2640e-06,0.032
-7.2600e-06,-0.0744
-7.2560e-06,0.0464
-7.2520e-06,0.0232
-7.2480e-06,-0.068
-7.2440e-06,0.0576
-7.2400e-06,0.012
-7.2360e-06,-0.068
-7.2320e-06,0.0648
-7.2280e-06,0.0024
-7.2240e-06,-0.0616
-7.2200e-06,0.0704
-7.2160e-06,-0.0112
-7.2120e-06,-0.0544
-7.2080e-06,0.072
-7.2040e-06,-0.0208
-7.2000e-06,-0.0456
-7.1960e-06,0.0736
-7.1920e-06,-0.032
-7.1880e-06,-0.0384
-7.1840e-06,0.0784
-7.1800e-06,-0.0408
-7.1760e-06,-0.0264
-7.1720e-06,0.0744
-7.1680e-06,-0.0472
-7.1640e-06,-0.0168
-7.1600e-06,0.0704
-7.1560e-06,-0.0568
-7.1520e-06,-0.0056
-7.1480e-06,0.0672
-7.1440e-06,-0.0624
-7.1400e-06,0.0056
-7.1360e-06,0.064
-7.1320e-06,-0.0664
-7.1280e-06,0.0144
-7.1240e-06,0.0512
-7.1200e-06,-0.0728
-7.1160e-06,0.0256
-7.1120e-06,0.0432
-7.1080e-06,-0.072
-7.1040e-06,0.0384
-7.1000e-06,0.0352
-7.0960e-06,-0.0736
-7.0920e-06,0.0496
-7.0880e-06,0.0224
-7.0840e-06,-0.072
-7.0800e-06,0.0584
-7.0760e-06,0.0144
-7.0720e-06,-0.0664
-7.0680e-06,0.0624
-7.0640e-06,0.0016
-7.0600e-06,-0.0624
-7.0560e-06,0.0656
-7.0520e-06,-0.0104
-7.0480e-06,-0.0536
-7.0440e-06,0.0736
-7.0400e-06,-0.0184
-7.0360e-06,-0.048
-7.0320e-06,0.0768
-7.0280e-06,-0.0288
-7.0240e-06,-0.0408
-7.0200e-06,0.0744
-7.0160e-06,-0.0392
-7.0120e-06,-0.0288
-7.0080e-06,0.0736
-7.0040e-06,-0.048
-7.0000e-06,-0.02
-6.9960e-06,0.0688
-6.9920e-06,-0.0568
-6.9880e-06,-0.008
-6.9840e-06,0.0672
-6.9800e-06,-0.0656
-6.9760e-06,0.004
-6.9720e-06,0.0624
-6.9680e-06,-0.0664
-6.9640e-06,0.0152
-6.9600e-06,0.0568
-6.9560e-06,-0.0696
-6.9520e-06,0.0288
-6.9480e-06,0.0432
-6.9440e-06,-0.0736
-6.9400e-06,0.0376
-6.9360e-06,0.0344
-6.9320e-06,-0.0736
-6.9280e-06,0.044
-6.9240e-06,0.0264
-6.9200e-06,-0.0712
-6.9160e-06,0.0504
-6.9120e-06,0.0152
-6.9080e-06,-0.0696
-6.9040e-06,0.0616
-6.9000e-06,0.0032
-6.8960e-06,-0.0616
-6.8920e-06,0.0688
-6.8880e-06,-0.0072
-6.8840e-06,-0.0552
-6.8800e-06,0.072
-6.8760e-06,-0.02
-6.8720e-06,-0.0504
-6.8680e-06,0.0736
-6.8640e-06,-0.028
-6.8600e-06,-0.0392
-6.8560e-06,0.076
-6.8520e-06,-0.0408
-6.8480e-06,-0.032
-6.8440e-06,0.0744
-6.8400e-06,-0.0464
-6.8360e-06,-0.0176
-6.8320e-06,0.0712
-6.8280e-06,-0.056
-6.8240e-06,-0.0088
-6.8200e-06,0.068
-6.8160e-06,-0.0632
-6.8120e-06,0.0024
-6.8080e-06,0.0624
-6.8040e-06,-0.068
-6.8000e-06,0.012
-6.7960e-06,0.056
-6.7920e-06,-0.0712
-6.7880e-06,0.0248
-6.7840e-06,0.0464
-6.7800e-06,-0.0704
-6.7760e-06,0.0336
-6.7720e-06,0.0376
-6.7680e-06,-0.076
-6.7640e-06,0.0424
-6.7600e-06,0.0272
-6.7560e-06,-0.0704
-6.7520e-06,0.0544
-6.7480e-06,0.016
-6.7440e-06,-0.068
-6.7400e-06,0.0608
-6.7360e-06,0.0048
-6.7320e-06,-0.064
-6.7280e-06,0.0664
-6.7240e-06,-0.0064
-6.7200e-06,-0.0608
-6.7160e-06,0.0712
-6.7120e-06,-0.0152
-6.7080e-06,-0.0536
-6.7040e-06,0.0736
-6.7000e-06,-0.0272
-6.6960e-06,-0.0424
-6.6920e-06,0.0736
-6.6880e-06,-0.0376
-6.6840e-06,-0.0328
-6.6800e-06,0.0728
-6.6760e-06,-0.0464
-6.6720e-06,-0.0184
-6.6680e-06,0.0712
-6.6640e-06,-0.0568
-6.6600e-06,-0.0112
-6.6560e-06,0.0672
-6.6520e-06,-0.0592
-6.6480e-06,-0.0016
-6.6440e-06,0.0608
-6.6400e-06,-0.0688
-6.6360e-06,0.0112
-6.6320e-06,0.056
-6.6280e-06,-0.0696
-6.6240e-06,0.0224
-6.6200e-06,0.0472
-6.6160e-06,-0.0704
-6.6120e-06,0.0328
-6.6080e-06,0.0392
-6.6040e-06,-0.0704
-6.6000e-06,0.0432
-6.5960e-06,0.0272
-6.5920e-06,-0.0736
-6.5880e-06,0.0512
-6.5840e-06,0.0192
-6.5800e-06,-0.0688
-6.5760e-06,0.06
-6.5720e-06,0.0048
-6.5680e-06,-0.0664
-6.5640e-06,0.068
-6.5600e-06,-0.004
-6.5560e-06,-0.0608
-6.5520e-06,0.0688
-6.5480e-06,-0.0168
-6.5440e-06,-0.052
-6.5400e-06,0.076
-6.5360e-06,-0.0248
-6.5320e-06,-0.0424
-6.5280e-06,0.0736
-6.5240e-06,-0.036
-6.5200e-06,-0.0352
-6.5160e-06,0.076
-6.5120e-06,-0.0456
-6.5080e-06,-0.0208
-6.5040e-06,0.072
-6.5000e-06,-0.0528
-6.4960e-06,-0.012
-6.4920e-06,0.0688
-6.4880e-06,-0.0584
-6.4840e-06,0.0008
-6.4800e-06,0.0672
-6.4760e-06,-0.0648
-6.4720e-06,0.0112
-6.4680e-06,0.0624
-6.4640e-06,-0.0696
-6.4600e-06,0.0176
-6.4560e-06,0.0472
