294.44	838.00
294.71	838.00
294.98	838.00
295.25	826.00
295.52	869.00
295.79	879.00
296.06	881.00
296.33	869.00
296.60	873.00
296.87	866.00
297.14	858.00
297.41	869.00
297.68	875.00
297.95	867.00
298.22	871.00
298.49	868.00
298.76	876.00
299.03	870.00
299.30	869.00
299.57	871.00
299.84	864.00
300.11	870.00
300.38	882.00
300.65	898.00
300.92	860.00
301.18	865.00
301.45	866.00
301.72	873.00
301.99	868.00
302.26	876.00
302.53	855.00
302.80	855.00
303.07	885.00
303.34	878.00
303.61	865.00
303.88	882.00
304.15	883.00
304.42	878.00
304.69	867.00
304.96	877.00
305.23	879.00
305.50	874.00
305.77	867.00
306.03	878.00
306.30	874.00
306.57	876.00
306.84	868.00
307.11	870.00
307.38	883.00
307.65	877.00
307.92	886.00
308.19	856.00
308.46	873.00
308.73	882.00
309.00	876.00
309.27	886.00
309.54	883.00
309.81	901.00
310.07	872.00
310.34	869.00
310.61	883.00
310.88	873.00
311.15	891.00
311.42	883.00
311.69	866.00
311.96	870.00
312.23	873.00
312.50	855.00
312.77	867.00
313.04	859.00
313.30	855.00
313.57	867.00
313.84	884.00
314.11	878.00
314.38	867.00
314.65	865.00
314.92	873.00
315.19	881.00
315.46	878.00
315.73	880.00
316.00	887.00
316.26	885.00
316.53	873.00
316.80	861.00
317.07	861.00
317.34	858.00
317.61	864.00
317.88	869.00
318.15	869.00
318.42	856.00
318.69	852.00
318.95	863.00
319.22	862.00
319.49	860.00
319.76	874.00
320.03	863.00
320.30	875.00
320.57	905.00
320.84	865.00
321.11	873.00
321.37	863.00
321.64	859.00
321.91	864.00
322.18	882.00
322.45	864.00
322.72	867.00
322.99	879.00
323.26	888.00
323.53	875.00
323.79	883.00
324.06	888.00
324.33	863.00
324.60	876.00
324.87	889.00
325.14	862.00
325.41	870.00
325.68	868.00
325.94	873.00
326.21	883.00
326.48	868.00
326.75	866.00
327.02	873.00
327.29	884.00
327.56	877.00
327.83	879.00
328.09	863.00
328.36	891.00
328.63	898.00
328.90	873.00
329.17	869.00
329.44	886.00
329.71	875.00
329.97	872.00
330.24	862.00
330.51	875.00
330.78	878.00
331.05	870.00
331.32	885.00
331.59	856.00
331.85	888.00
332.12	892.00
332.39	871.00
332.66	882.00
332.93	871.00
333.20	886.00
333.47	879.00
333.73	870.00
334.00	866.00
334.27	862.00
334.54	869.00
334.81	864.00
335.08	886.00
335.34	870.00
335.61	885.00
335.88	887.00
336.15	895.00
336.42	880.00
336.69	871.00
336.96	853.00
337.22	864.00
337.49	873.00
337.76	871.00
338.03	875.00
338.30	875.00
338.57	877.00
338.83	868.00
339.10	873.00
339.37	853.00
339.64	877.00
339.91	882.00
340.17	866.00
340.44	885.00
340.71	885.00
340.98	880.00
341.25	865.00
341.52	896.00
341.78	886.00
342.05	877.00
342.32	860.00
342.59	869.00
342.86	868.00
343.13	863.00
343.39	872.00
343.66	868.00
343.93	878.00
344.20	872.00
344.47	888.00
344.73	869.00
345.00	876.00
345.27	876.00
345.54	862.00
345.81	875.00
346.07	872.00
346.34	866.00
346.61	859.00
346.88	876.00
347.15	883.00
347.42	875.00
347.68	851.00
347.95	859.00
348.22	882.00
348.49	890.00
348.76	889.00
349.02	866.00
349.29	867.00
349.56	875.00
349.83	870.00
350.09	860.00
350.36	871.00
350.63	868.00
350.90	863.00
351.17	870.00
351.43	865.00
351.70	877.00
351.97	874.00
352.24	881.00
352.51	871.00
352.77	868.00
353.04	851.00
353.31	883.00
353.58	872.00
353.85	888.00
354.11	874.00
354.38	861.00
354.65	889.00
354.92	882.00
355.18	874.00
355.45	853.00
355.72	881.00
355.99	855.00
356.26	877.00
356.52	861.00
356.79	885.00
357.06	884.00
357.33	857.00
357.59	857.00
357.86	891.00
358.13	873.00
358.40	881.00
358.66	878.00
358.93	868.00
359.20	886.00
359.47	848.00
359.74	888.00
360.00	878.00
360.27	901.00
360.54	879.00
360.81	869.00
361.07	865.00
361.34	870.00
361.61	876.00
361.88	858.00
362.14	866.00
362.41	873.00
362.68	883.00
362.95	874.00
363.21	887.00
363.48	886.00
363.75	880.00
364.02	850.00
364.28	866.00
364.55	872.00
364.82	881.00
365.09	872.00
365.35	868.00
365.62	864.00
365.89	866.00
366.16	867.00
366.42	866.00
366.69	887.00
366.96	876.00
367.23	872.00
367.49	864.00
367.76	862.00
368.03	871.00
368.30	884.00
368.56	870.00
368.83	862.00
369.10	868.00
369.36	884.00
369.63	869.00
369.90	862.00
370.17	863.00
370.43	876.00
370.70	871.00
370.97	892.00
371.24	874.00
371.50	855.00
371.77	879.00
372.04	861.00
372.30	856.00
372.57	873.00
372.84	890.00
373.11	891.00
373.37	870.00
373.64	858.00
373.91	871.00
374.17	875.00
374.44	864.00
374.71	874.00
374.98	843.00
375.24	866.00
375.51	887.00
375.78	872.00
376.04	874.00
376.31	867.00
376.58	864.00
376.85	851.00
377.11	860.00
377.38	874.00
377.65	871.00
377.91	882.00
378.18	876.00
378.45	898.00
378.72	874.00
378.98	869.00
379.25	876.00
379.52	881.00
379.78	865.00
380.05	862.00
380.32	870.00
380.58	867.00
380.85	881.00
381.12	872.00
381.39	878.00
381.65	876.00
381.92	876.00
382.19	882.00
382.45	865.00
382.72	871.00
382.99	875.00
383.25	883.00
383.52	873.00
383.79	871.00
384.05	872.00
384.32	884.00
384.59	881.00
384.85	869.00
385.12	885.00
385.39	868.00
385.66	868.00
385.92	880.00
386.19	867.00
386.46	877.00
386.72	854.00
386.99	871.00
387.26	871.00
387.52	881.00
387.79	880.00
388.06	875.00
388.32	869.00
388.59	867.00
388.86	874.00
389.12	865.00
389.39	873.00
389.66	861.00
389.92	876.00
390.19	865.00
390.46	882.00
390.72	871.00
390.99	869.00
391.26	883.00
391.52	879.00
391.79	880.00
392.06	881.00
392.32	869.00
392.59	868.00
392.86	874.00
393.12	869.00
393.39	860.00
393.65	868.00
393.92	888.00
394.19	884.00
394.45	877.00
394.72	858.00
394.99	863.00
395.25	861.00
395.52	865.00
395.79	858.00
396.05	874.00
396.32	866.00
396.59	873.00
396.85	863.00
397.12	876.00
397.39	871.00
397.65	865.00
397.92	863.00
398.18	856.00
398.45	879.00
398.72	861.00
398.98	876.00
399.25	878.00
399.52	869.00
399.78	888.00
400.05	879.00
400.32	862.00
400.58	874.00
400.85	871.00
401.11	880.00
401.38	874.00
401.65	871.00
401.91	868.00
402.18	888.00
402.45	879.00
402.71	866.00
402.98	868.00
403.24	865.00
403.51	863.00
403.78	876.00
404.04	884.00
404.31	869.00
404.58	862.00
404.84	865.00
405.11	869.00
405.37	877.00
405.64	866.00
405.91	877.00
406.17	890.00
406.44	873.00
406.70	858.00
406.97	857.00
407.24	866.00
407.50	852.00
407.77	842.00
408.04	875.00
408.30	882.00
408.57	862.00
408.83	872.00
409.10	859.00
409.37	869.00
409.63	872.00
409.90	877.00
410.16	875.00
410.43	865.00
410.70	867.00
